Character,Game,Relation,Species
Princess Peach,Paper Mario: Color Splash,CHARACTER_IN,Human
Princess Peach,Mario Party: Star Rush,CHARACTER_IN,Human
Princess Peach,Swapdoodle,CHARACTER_IN,Human
Princess Peach,Super Mario Maker for Nintendo 3DS,CHARACTER_IN,Human
Princess Peach,Super Mario Run,CHARACTER_IN,Human
Princess Peach,Miitomo,CHARACTER_IN,Human
Princess Peach,Mario Sports Superstars,CHARACTER_IN,Human
Princess Peach,Mario Kart 8 Deluxe,CHARACTER_IN,Human
Princess Peach,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Human
Princess Peach,Hey! Pikmin,CHARACTER_IN,Human
Princess Peach,Mario + Rabbids Kingdom Battle,CHARACTER_IN,Human
Princess Peach,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Human
Princess Peach,Super Mario Odyssey,CHARACTER_IN,Human
Princess Peach,Mario Party: The Top 100,CHARACTER_IN,Human
Princess Peach,Minecraft: New Nintendo 3DS Edition (version 1.5.25),CHARACTER_IN,Human
Princess Peach,Minecraft,CHARACTER_IN,Human
Princess Peach,Mario Tennis Aces,CHARACTER_IN,Human
Princess Peach,WarioWare: Gold,CHARACTER_IN,Human
Princess Peach,Super Mario Party,CHARACTER_IN,Human
Princess Peach,Luigi's Mansion,CHARACTER_IN,Human
Princess Peach,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Princess Peach,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Human
Princess Peach,New Super Mario Bros. U Deluxe,CHARACTER_IN,Human
Princess Peach,Super Mario Maker 2,CHARACTER_IN,Human
Princess Peach,Dr. Mario World,CHARACTER_IN,Human
Princess Peach,The Legend of Zelda: Link's Awakening,CHARACTER_IN,Human
Princess Peach,Mario Kart Tour,CHARACTER_IN,Human
Princess Peach,Luigi's Mansion 3,CHARACTER_IN,Human
Princess Peach,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Human
Princess Peach,Mario & Sonic at the Olympic Games Tokyo 2020 - Arcade Edition,CHARACTER_IN,Human
Princess Peach,Paper Mario: The Origami King,CHARACTER_IN,Human
Princess Peach,Tetris 99,CHARACTER_IN,Human
Princess Peach,Super Mario 3D All-Stars,CHARACTER_IN,Human
Princess Peach,Super Mario 3D World + Bowser's Fury,CHARACTER_IN,Human
Princess Peach,Mario Golf: Super Rush,CHARACTER_IN,Human
Princess Peach,Mario Party Superstars,CHARACTER_IN,Human
Princess Peach,Mario Kart Live: Home Circuit (version 2.0.0),CHARACTER_IN,Human
Princess Peach,Mario Strikers: Battle League,CHARACTER_IN,Human
Princess Peach,Mario + Rabbids Sparks of Hope,CHARACTER_IN,Human
Princess Peach,Super Mario Bros. Wonder,CHARACTER_IN,Human
Princess Peach,Super Mario RPG,CHARACTER_IN,Human
Princess Peach,Princess Peach: Showtime!,CHARACTER_IN,Human
Princess Peach,Paper Mario: The Thousand-Year Door,CHARACTER_IN,Human
Princess Peach,Super Mario Party Jamboree,CHARACTER_IN,Human
Princess Peach,Mario & Luigi: Brothership,CHARACTER_IN,Human
R.O.B.,Super Mario RPG: Legend of the Seven Stars,CHARACTER_IN,Robot
R.O.B.,"WarioWare, Inc.: Mega Microgame$!",CHARACTER_IN,Robot
R.O.B.,WarioWare: Twisted!,CHARACTER_IN,Robot
R.O.B.,WarioWare: Touched!,CHARACTER_IN,Robot
R.O.B.,Mario Kart DS,CHARACTER_IN,Robot
R.O.B.,WarioWare: Smooth Moves,CHARACTER_IN,Robot
R.O.B.,Super Smash Bros. Brawl,CHARACTER_IN,Robot
R.O.B.,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Robot
R.O.B.,Super Smash Bros. for Wii U,CHARACTER_IN,Robot
R.O.B.,Super Mario Maker,CHARACTER_IN,Robot
R.O.B.,WarioWare Gold,CHARACTER_IN,Robot
R.O.B.,Super Smash Bros. Ultimate,CHARACTER_IN,Robot
R.O.B.,Super Mario RPG,CHARACTER_IN,Robot
Raphael the Raven,Super Mario World 2: Yoshi's Island,CHARACTER_IN,Raven
Raphael the Raven,Tetris Attack,CHARACTER_IN,Raven
Raphael the Raven,Paper Mario,CHARACTER_IN,Raven
Raphael the Raven,Super Smash Bros. Melee,CHARACTER_IN,Raven
Raphael the Raven,Yoshi's Island: Super Mario Advance 3,CHARACTER_IN,Raven
Raphael the Raven,Yoshi's Island DS,CHARACTER_IN,Raven
Raphael the Raven,Super Smash Bros. Brawl,CHARACTER_IN,Raven
Raphael the Raven,Yoshi's New Island,CHARACTER_IN,Raven
Raphael the Raven,Super Smash Bros. Ultimate,CHARACTER_IN,Raven
Rambi,Donkey Kong Country,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Land,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Land 2,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong 64,CHARACTER_IN,Rhinoceros
Rambi,Picross NP Vol.8,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Country (GBC remake),CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Country (GBA remake),CHARACTER_IN,Rhinoceros
Rambi,Donkey Konga,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Country 2 (GBA remake),CHARACTER_IN,Rhinoceros
Rambi,Mario Kart DS,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Barrel Blast,CHARACTER_IN,Rhinoceros
Rambi,Super Smash Bros. Brawl,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Country Returns,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Country Returns 3D,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Rhinoceros
Rambi,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Rhinoceros
Rambi,Mario + Rabbids Kingdom Battle ( Donkey Kong Adventure DLC),CHARACTER_IN,Rhinoceros
Rambi,Super Smash Bros Ultimate,CHARACTER_IN,Rhinoceros
Rambi,Mario Kart Tour,CHARACTER_IN,Rhinoceros
Rambi,Donkey Kong Country Returns HD,CHARACTER_IN,Rhinoceros
Rosalina,Super Mario Galaxy,CHARACTER_IN,Human
Rosalina,Mario Kart Wii,CHARACTER_IN,Human
Rosalina,Super Mario Galaxy 2,CHARACTER_IN,Human
Rosalina,Mario Kart 7,CHARACTER_IN,Human
Rosalina,StreetPass Mii Plaza,CHARACTER_IN,Human
Rosalina,Super Mario 3D World,CHARACTER_IN,Human
Rosalina,Mario Party: Island Tour,CHARACTER_IN,Human
Rosalina,Mario Kart 8,CHARACTER_IN,Human
Rosalina,Mario Golf: World Tour,CHARACTER_IN,Human
Rosalina,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Human
Rosalina,Captain Toad: Treasure Tracker,CHARACTER_IN,Human
Rosalina,Super Smash Bros. for Wii U,CHARACTER_IN,Human
Rosalina,Nintendo Badge Arcade,CHARACTER_IN,Human
Rosalina,Mario Party 10,CHARACTER_IN,Human
Rosalina,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Human
Rosalina,Mario Kart Arcade GP DX (version 1.04),CHARACTER_IN,Human
Rosalina,Super Mario Maker,CHARACTER_IN,Human
Rosalina,Mario Tennis: Ultra Smash,CHARACTER_IN,Human
Rosalina,Mario & Luigi: Paper Jam,CHARACTER_IN,Human
Rosalina,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Human
Rosalina,Minecraft: Wii U Edition (Patch 5),CHARACTER_IN,Human
Rosalina,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Human
Rosalina,Mario Party: Star Rush,CHARACTER_IN,Human
Rosalina,Swapdoodle,CHARACTER_IN,Human
Rosalina,Miitomo,CHARACTER_IN,Human
Rosalina,Mario Sports Superstars,CHARACTER_IN,Human
Rosalina,Mario Kart 8 Deluxe,CHARACTER_IN,Human
Rosalina,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Human
Rosalina,Hey! Pikmin,CHARACTER_IN,Human
Rosalina,Super Mario Odyssey,CHARACTER_IN,Human
Rosalina,Mario Party: The Top 100,CHARACTER_IN,Human
Rosalina,Minecraft: New Nintendo 3DS Edition (version 1.5.25),CHARACTER_IN,Human
Rosalina,Minecraft: Bedrock Edition,CHARACTER_IN,Human
Rosalina,Mario Tennis Aces,CHARACTER_IN,Human
Rosalina,WarioWare: Gold,CHARACTER_IN,Human
Rosalina,Captain Toad: Treasure Tracker,CHARACTER_IN,Human
Rosalina,Super Mario Party,CHARACTER_IN,Human
Rosalina,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Rosalina,Mario Kart Tour,CHARACTER_IN,Human
Rosalina,Dr. Mario World,CHARACTER_IN,Human
Rosalina,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Human
Rosalina,Super Mario 3D All-Stars,CHARACTER_IN,Human
Rosalina,Super Mario 3D World + Bowser's Fury,CHARACTER_IN,Human
Rosalina,Mario Golf: Super Rush,CHARACTER_IN,Human
Rosalina,Mario Party Superstars,CHARACTER_IN,Human
Rosalina,Mario Strikers: Battle League,CHARACTER_IN,Human
Rosalina,Mario + Rabbids Sparks of Hope,CHARACTER_IN,Human
Rosalina,Super Mario Party Jamboree,CHARACTER_IN,Human
Rosalina,Mario Kart World,CHARACTER_IN,Human
Roy Koopa,Super Mario Bros. 3,CHARACTER_IN,Koopa
Roy Koopa,Super Mario World,CHARACTER_IN,Koopa
Roy Koopa,Mario is Missing!,CHARACTER_IN,Koopa
Roy Koopa,Mario is Missing!,CHARACTER_IN,Koopa
Roy Koopa,Yoshi's Safari,CHARACTER_IN,Koopa
Roy Koopa,Super Mario All-Stars,CHARACTER_IN,Koopa
Roy Koopa,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Koopa
Roy Koopa,Hotel Mario,CHARACTER_IN,Koopa
Roy Koopa,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Koopa
Roy Koopa,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Koopa
Roy Koopa,Mario & Luigi: Superstar Saga,CHARACTER_IN,Koopa
Roy Koopa,New Super Mario Bros. Wii,CHARACTER_IN,Koopa
Roy Koopa,Super Mario All-Stars Limited Edition,CHARACTER_IN,Koopa
Roy Koopa,New Super Mario Bros. 2,CHARACTER_IN,Koopa
Roy Koopa,New Super Mario Bros. U,CHARACTER_IN,Koopa
Roy Koopa,New Super Luigi U,CHARACTER_IN,Koopa
Roy Koopa,Mario Kart 8,CHARACTER_IN,Koopa
Roy Koopa,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Koopa
Roy Koopa,Super Smash Bros. for Wii U,CHARACTER_IN,Koopa
Roy Koopa,Nintendo Badge Arcade,CHARACTER_IN,Koopa
Roy Koopa,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Koopa
Roy Koopa,Mario & Luigi: Paper Jam,CHARACTER_IN,Koopa
Roy Koopa,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Koopa
Roy Koopa,Minecraft: Wii U Edition,CHARACTER_IN,Koopa
Roy Koopa,Paper Mario: Color Splash,CHARACTER_IN,Koopa
Roy Koopa,Mario Kart 8 Deluxe,CHARACTER_IN,Koopa
Roy Koopa,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Koopa
Roy Koopa,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Koopa
Roy Koopa,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Koopa
Roy Koopa,Minecraft: Bedrock Edition,CHARACTER_IN,Koopa
Roy Koopa,Super Smash Bros. Ultimate,CHARACTER_IN,Koopa
Roy Koopa,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Koopa
Roy Koopa,New Super Mario Bros. U Deluxe,CHARACTER_IN,Koopa
Roy Koopa,Mario Kart Tour,CHARACTER_IN,Koopa
Roy Koopa,Dr. Mario World (update),CHARACTER_IN,Koopa
Roy Koopa,Super Mario Maker 2 (version 3.0.0),CHARACTER_IN,Koopa
Roy Koopa,Mario Kart Live: Home Circuit,CHARACTER_IN,Koopa
Roy Koopa,Nintendo World Championships: NES Edition,CHARACTER_IN,Koopa
Shadow Mario,Super Mario Sunshine,CHARACTER_IN,
Shadow Mario,Mario Golf: Toadstool Tour,CHARACTER_IN,
Shadow Mario,Super Smash Bros. Brawl,CHARACTER_IN,
Shadow Mario,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,
Shadow Mario,Super Smash Bros. for Wii U,CHARACTER_IN,
Shadow Mario,Super Smash Bros. Ultimate,CHARACTER_IN,
Shadow Mario,Super Mario 3D All-Stars,CHARACTER_IN,
Shadow the Hedgehog,Mario & Sonic at the Olympic Games,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the Olympic Games,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Super Smash Bros. Brawl,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Super Smash Bros. for Wii U,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the Rio 2016 Olympic Games Arcade Edition,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Super Smash Bros. Ultimate,CHARACTER_IN,Hedgehog
Shadow the Hedgehog,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Hedgehog
Shroob,Mario & Luigi: Partners in Time,CHARACTER_IN,
Shroob,Super Smash Bros. Brawl,CHARACTER_IN,
Shroob,Mario & Luigi: Bowser's Inside Story,CHARACTER_IN,
Shroob,Mario & Luigi: Dream Team,CHARACTER_IN,
Shroob,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,
Shroob,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,
Shroob,Mario & Luigi: Brothership,CHARACTER_IN,
Slime,Itadaki Street DS,CHARACTER_IN,
Slime,Mario Sports Mix,CHARACTER_IN,
Slime,Fortune Street,CHARACTER_IN,
Slime,Super Smash Bros. Ultimate (Challenger Pack 2),CHARACTER_IN,
Sonic the Hedgehog,Mario & Sonic at the Olympic Games,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario & Sonic at the Olympic Games,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Super Smash Bros. Brawl,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Super Smash Bros. for Nintendo 3DS / Wii U,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario Kart 8 (as of version 4.0),CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Yoshi's Woolly World,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Super Mario Maker,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Poochy & Yoshi's Woolly World,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario Kart 8 Deluxe,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Super Smash Bros. Ultimate,CHARACTER_IN,Hedgehog
Sonic the Hedgehog,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Hedgehog
Squawks,Donkey Kong Country,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Parrot
Squawks,Donkey Kong Land 2,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country 3: Dixie Kong's Double Trouble!,CHARACTER_IN,Parrot
Squawks,Donkey Kong Land III,CHARACTER_IN,Parrot
Squawks,Donkey Kong 64,CHARACTER_IN,Parrot
Squawks,Picross NP Vol. 8,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country 2,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country 3,CHARACTER_IN,Parrot
Squawks,Diddy Kong Racing DS,CHARACTER_IN,Parrot
Squawks,Donkey Kong Barrel Blast,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country Returns,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country Returns 3D,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Parrot
Squawks,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country: Tropical Freeze,CHARACTER_IN,Parrot
Squawks,Mario + Rabbids Kingdom Battle ( Donkey Kong Adventure DLC),CHARACTER_IN,Parrot
Squawks,Super Smash Bros. Ultimate,CHARACTER_IN,Parrot
Squawks,Donkey Kong Country Returns HD,CHARACTER_IN,Parrot
Stanley,Green House,CHARACTER_IN,Human
Stanley,Donkey Kong 3,CHARACTER_IN,Human
Stanley,Donkey Kong 3: Dai Gyakushū,CHARACTER_IN,Human
Stanley,Donkey Kong 3,CHARACTER_IN,Human
Stanley,Game & Watch Gallery 2,CHARACTER_IN,Human
Stanley,Game & Watch Gallery 3,CHARACTER_IN,Human
Stanley,Super Smash Bros. Melee,CHARACTER_IN,Human
Stanley,Game & Watch Gallery 4,CHARACTER_IN,Human
Stanley,WarioWare: Twisted!,CHARACTER_IN,Human
Stanley,WarioWare: Touched!,CHARACTER_IN,Human
Stanley,Game & Watch Collection,CHARACTER_IN,Human
Stanley,WarioWare: D.I.Y.,CHARACTER_IN,Human
Stanley,WarioWare: D.I.Y. Showcase,CHARACTER_IN,Human
Stanley,NES Remix,CHARACTER_IN,Human
Stanley,NES Remix Pack,CHARACTER_IN,Human
Stanley,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Starlow,Mario & Luigi: Bowser's Inside Story,CHARACTER_IN,Star Sprite
Starlow,Mario & Luigi: Dream Team,CHARACTER_IN,Star Sprite
Starlow,Mario & Luigi: Paper Jam,CHARACTER_IN,Star Sprite
Starlow,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Star Sprite
Starlow,Super Smash Bros. Ultimate,CHARACTER_IN,Star Sprite
Starlow,Mario & Luigi: Brothership,CHARACTER_IN,Star Sprite
Swanky Kong,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Kong
Swanky Kong,Donkey Kong Country 3: Dixie Kong's Double Trouble!,CHARACTER_IN,Kong
Swanky Kong,Donkey Kong Country 2,CHARACTER_IN,Kong
Swanky Kong,Donkey Konga 2,CHARACTER_IN,Kong
Swanky Kong,Mario Superstar Baseball,CHARACTER_IN,Kong
Swanky Kong,Donkey Kong Country 3,CHARACTER_IN,Kong
Swanky Kong,Super Smash Bros. Ultimate,CHARACTER_IN,Kong
Timber,Diddy Kong Racing,CHARACTER_IN,Tiger
Timber,Mario Artist: Paint Studio,CHARACTER_IN,Tiger
Timber,Timber's Balloon Pop,CHARACTER_IN,Tiger
Timber,Diddy Kong Racing DS,CHARACTER_IN,Tiger
Tiny Kong,Donkey Kong 64,CHARACTER_IN,Kong
Tiny Kong,Donkey Kong Country 2,CHARACTER_IN,Kong
Tiny Kong,Donkey Kong Country 3,CHARACTER_IN,Kong
Tiny Kong,Diddy Kong Racing DS,CHARACTER_IN,Kong
Tiny Kong,Donkey Kong Barrel Blast,CHARACTER_IN,Kong
Tiny Kong,Super Smash Bros. Brawl,CHARACTER_IN,Kong
Tiny Kong,Mario Super Sluggers,CHARACTER_IN,Kong
Tiny Kong,Super Smash Bros. for Wii U,CHARACTER_IN,Kong
Tiny Kong,Super Smash Bros. Ultimate,CHARACTER_IN,Kong
Toadsworth,Super Mario Sunshine,CHARACTER_IN,Toad
Toadsworth,Mario Golf: Toadstool Tour,CHARACTER_IN,Toad
Toadsworth,Mario Kart: Double Dash!!,CHARACTER_IN,Toad
Toadsworth,Mario & Luigi: Superstar Saga,CHARACTER_IN,Toad
Toadsworth,Mario Golf: Advance Tour,CHARACTER_IN,Toad
Toadsworth,Paper Mario: The Thousand-Year Door,CHARACTER_IN,Toad
Toadsworth,Mario Power Tennis,CHARACTER_IN,Toad
Toadsworth,Mario Tennis: Power Tour,CHARACTER_IN,Toad
Toadsworth,Yakuman DS,CHARACTER_IN,Toad
Toadsworth,Mario Superstar Baseball,CHARACTER_IN,Toad
Toadsworth,Mario Party 7,CHARACTER_IN,Toad
Toadsworth,Mario & Luigi: Partners in Time,CHARACTER_IN,Toad
Toadsworth,New Super Mario Bros.,CHARACTER_IN,Toad
Toadsworth,Super Princess Peach,CHARACTER_IN,Toad
Toadsworth,Mario Kart Arcade GP 2,CHARACTER_IN,Toad
Toadsworth,Mario Party DS,CHARACTER_IN,Toad
Toadsworth,Super Smash Bros. Brawl,CHARACTER_IN,Toad
Toadsworth,Mario Super Sluggers,CHARACTER_IN,Toad
Toadsworth,New Play Control! Mario Power Tennis,CHARACTER_IN,Toad
Toadsworth,Mario & Luigi: Bowser's Inside Story,CHARACTER_IN,Toad
Toadsworth,Fortune Street,CHARACTER_IN,Toad
Toadsworth,Mario & Luigi: Dream Team,CHARACTER_IN,Toad
Toadsworth,Super Smash Bros. for Wii U,CHARACTER_IN,Toad
Toadsworth,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Toad
Toadsworth,Mario Party: The Top 100,CHARACTER_IN,Toad
Toadsworth,Super Smash Bros. Ultimate,CHARACTER_IN,Toad
Toadsworth,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Toad
Toadsworth,Super Mario 3D All-Stars,CHARACTER_IN,Toad
Toadsworth,Paper Mario: The Thousand-Year Door (Nintendo Switch),CHARACTER_IN,Toad
Toad,Super Mario Bros. 2,CHARACTER_IN,Toad
Toad,Super Mario Kart,CHARACTER_IN,Toad
Toad,Super Mario All-Stars,CHARACTER_IN,Toad
Toad,Mario is Missing! CD-ROM Deluxe,CHARACTER_IN,Toad
Toad,Wario's Woods,CHARACTER_IN,Toad
Toad,Super Mario 64,CHARACTER_IN,Toad
Toad,Mario Kart 64,CHARACTER_IN,Toad
Toad,Mario Party,CHARACTER_IN,Toad
Toad,Mario Golf (Nintendo 64),CHARACTER_IN,Toad
Toad,Mario Party 2,CHARACTER_IN,Toad
Toad,Mario Artist: Paint Studio,CHARACTER_IN,Toad
Toad,Mario Tennis (Nintendo 64),CHARACTER_IN,Toad
Toad,Mario Tennis (Game Boy Color),CHARACTER_IN,Toad
Toad,Mario Party 3,CHARACTER_IN,Toad
Toad,Super Mario Advance,CHARACTER_IN,Toad
Toad,Mario Kart: Super Circuit,CHARACTER_IN,Toad
Toad,Super Smash Bros. Melee,CHARACTER_IN,Toad
Toad,Mario Party 4,CHARACTER_IN,Toad
Toad,Mario Golf: Toadstool Tour,CHARACTER_IN,Toad
Toad,Mario Kart: Double Dash!!,CHARACTER_IN,Toad
Toad,Mario Party 5,CHARACTER_IN,Toad
Toad,Mario Power Tennis,CHARACTER_IN,Toad
Toad,Mario Party 6,CHARACTER_IN,Toad
Toad,WarioWare: Touched!,CHARACTER_IN,Toad
Toad,Mario Party Advance,CHARACTER_IN,Toad
Toad,Yakuman DS,CHARACTER_IN,Toad
Toad,Dance Dance Revolution: Mario Mix,CHARACTER_IN,Toad
Toad,Mario Superstar Baseball,CHARACTER_IN,Toad
Toad,Mario Kart Arcade GP,CHARACTER_IN,Toad
Toad,Mario Kart DS,CHARACTER_IN,Toad
Toad,Mario Party 7,CHARACTER_IN,Toad
Toad,Super Paper Mario,CHARACTER_IN,Toad
Toad,Super Mario Galaxy,CHARACTER_IN,Toad
Toad,Mario Party 8,CHARACTER_IN,Toad
Toad,Mario Kart Arcade GP 2,CHARACTER_IN,Toad
Toad,Mario Party DS,CHARACTER_IN,Toad
Toad,Super Smash Bros. Brawl,CHARACTER_IN,Toad
Toad,Mario Kart Wii,CHARACTER_IN,Toad
Toad,Mario Super Sluggers,CHARACTER_IN,Toad
Toad,Mario Party Fushigi no Korokoro Catcher,CHARACTER_IN,Toad
Toad,New Play Control! Mario Power Tennis,CHARACTER_IN,Toad
Toad,WarioWare: D.I.Y.,CHARACTER_IN,Toad
Toad,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Toad
Toad,Super Mario Galaxy 2,CHARACTER_IN,Toad
Toad,Mario Sports Mix,CHARACTER_IN,Toad
Toad,Super Mario 3D Land,CHARACTER_IN,Toad
Toad,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Toad
Toad,Fortune Street,CHARACTER_IN,Toad
Toad,Mario Kart 7,CHARACTER_IN,Toad
Toad,Mario Party 9,CHARACTER_IN,Toad
Toad,Mario Tennis Open,CHARACTER_IN,Toad
Toad,Mario Kart Arcade GP DX,CHARACTER_IN,Toad
Toad,Super Mario 3D World,CHARACTER_IN,Toad
Toad,Mario Party: Island Tour,CHARACTER_IN,Toad
Toad,Mario Golf: World Tour,CHARACTER_IN,Toad
Toad,Mario Kart 8,CHARACTER_IN,Toad
Toad,Super Smash Bros. for Wii U,CHARACTER_IN,Toad
Toad,Mario Party 10,CHARACTER_IN,Toad
Toad,Mario Tennis: Ultra Smash,CHARACTER_IN,Toad
Toad,Mario & Luigi: Paper Jam,CHARACTER_IN,Toad
Toad,Mario & Sonic at the Rio 2016 Olympic Games (Wii U),CHARACTER_IN,Toad
Toad,Super Mario Maker,CHARACTER_IN,Toad
Toad,Minecraft: Wii U Edition,CHARACTER_IN,Toad
Toad,Mario Party: Star Rush,CHARACTER_IN,Toad
Toad,Super Mario Run,CHARACTER_IN,Toad
Toad,Mario Kart 8 Deluxe,CHARACTER_IN,Toad
Toad,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Toad
Toad,Mario + Rabbids Kingdom Battle,CHARACTER_IN,Toad
Toad,Super Mario Odyssey,CHARACTER_IN,Toad
Toad,Mario Party: The Top 100,CHARACTER_IN,Toad
Toad,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Toad
Toad,Minecraft: Bedrock Edition,CHARACTER_IN,Toad
Toad,Mario Tennis Aces,CHARACTER_IN,Toad
Toad,Super Mario Party,CHARACTER_IN,Toad
Toad,Super Smash Bros. Ultimate,CHARACTER_IN,Toad
Toad,New Super Mario Bros. U Deluxe,CHARACTER_IN,Toad
Toad,Super Mario Maker 2,CHARACTER_IN,Toad
